Commodity Code	Commodity Title	Class Code	Class Title	Family Code	Family Title	Segment Code	Segment Title
47101526	Sludge pelletizers	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101527	Sludge shredders	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101528	Water treatment dryers	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101529	Incinerators	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101530	Odor control equipment	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101533	Lift stations	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101535	Sludge disposal equipment	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101536	Sludge collectors	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101538	Sludge or sewage digesters	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101539	Sludge or sewage removal equipment	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47101541	Ozone water treatment equipment	47101500	Water treatment and supply equipment	47100000	Water and wastewater treatment supply and disposal	47000000	Cleaning Equipment and Supplies
47111501	Laundry type combined washing or drying machines	47111500	Washing and drying equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111502	Laundry type washing machines	47111500	Washing and drying equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111503	Clothes dryers	47111500	Washing and drying equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111506	Centrifugal laundry extractor	47111500	Washing and drying equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111601	Ironing machines or presses	47111600	Ironing equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111602	Folding machines	47111600	Ironing equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111603	Steam pressing machines	47111600	Ironing equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47111701	Dry cleaning machines	47111700	Dry cleaning equipment	47110000	Industrial laundry and dry cleaning equipment	47000000	Cleaning Equipment and Supplies
47121602	Vacuum cleaners	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121603	Floor polishers	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121604	Wet or dry combination vacuum cleaners	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121605	Floor scrubbers	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121607	Vacuum cleaner supplies or accessories	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121609	Carpet cleaning equipment	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121610	Floor washing machine	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121611	Floor scrapers	47121600	Floor machines and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121701	Trash bags	47121700	Waste containers and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121709	Hazardous waste container	47121700	Waste containers and accessories	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121801	Cleaning dusters	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121802	Lint removers	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121803	Squeegees or washers	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121805	Pressure or steam cleaners	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121806	Mop wringer	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121807	Drain or toilet plunger	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121808	Drain or pipe cleaning equipment	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47121812	Cleaning scrapers	47121800	Cleaning equipment	47120000	Janitorial equipment	47000000	Cleaning Equipment and Supplies
47131502	Cleaning cloths or wipes	47131500	Cleaning rags and cloths and wipes	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131601	Dust brushes or pans	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131602	Scouring pads	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131603	Sponges	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131604	Brooms	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131605	Cleaning brushes	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131608	Toilet brushes	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131617	Dust mops	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131618	Wet mops	47131600	Brooms and mops and brushes and accessories	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131828	Automotive cleaners	47131800	Cleaning and disinfecting solutions	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131833	Food grade sanitizers	47131800	Cleaning and disinfecting solutions	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131905	Spill kits	47131900	Absorbents	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131907	Absorbent booms	47131900	Absorbents	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
47131908	Absorbent pillows	47131900	Absorbents	47130000	Cleaning and janitorial supplies	47000000	Cleaning Equipment and Supplies
48101501	Commercial use bain maries	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101502	Commercial use barbeque ovens	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101503	Commercial use broilers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101505	Commercial use coffee or iced tea makers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101507	Commercial use convection ovens	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101508	Commercial use conveyer toasters	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101509	Commercial use deep fryers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101510	Commercial use food warmers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101511	Commercial use griddles	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101512	Commercial use grills	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101513	Commercial use heat lamps	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101514	Commercial use high pressure steamers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101515	Commercial use hot dog grills	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101516	Commercial use microwave ovens	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101517	Commercial use ovens	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101518	Commercial use pasta cookers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101519	Commercial use pizza ovens	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101520	Commercial use popcorn machines	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101521	Commercial use ranges	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101522	Commercial use rotisseries	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101523	Commercial use smokers or smoke ovens	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101524	Commercial use steamers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101525	Commercial use toasters	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101526	Commercial use waffle irons	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101530	Commercial use rice cookers	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101532	Commercial use cotton candy machines or accessories	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101533	Commercial use combination oven	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101542	Commercial use jacketed tilting kettle	48101500	Cooking and warming equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101601	Commercial use blenders	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101602	Commercial use electric can openers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101603	Commercial use food choppers or cubers or dicers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101604	Commercial use coffee grinders	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101605	Commercial use food grinders	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101606	Commercial use graters	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101607	Commercial use juicers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101608	Commercial use mixers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101609	Commercial use pasta machines	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101610	Commercial use peelers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101611	Commercial use scales	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101612	Commercial use food processors	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101613	Commercial use dough machines	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101614	Commercial use icing sets or bags	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101615	Commercial use dishwashers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101616	Commercial use food slicers	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101617	Commercial use plastic shovels	48101600	Food preparation equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101701	Carbonated beverage dispenser	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101702	Non carbonated beverage dispenser	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101703	Milk dispensers	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101705	Cappuccino or espresso machines	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101706	Milkshake machines	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101707	Soft serve machines	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101708	Slush machines	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101709	Ice dispensers	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101713	Cocktail shakers or accessories	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101715	Ice shaver machines or accessories	48101700	Food and beverage dispensing equipment	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101801	Commercial use cutlery	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101802	Commercial use molds	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101803	Commercial use scoops	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101804	Commercial use measuring cups	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101806	Commercial use cake or pie pans	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101811	Commercial use rolling pins	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101812	Commercial use strainers	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101813	Commercial use whisks	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101814	Commercial use woks	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101815	Commercial use ladles	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48101817	Cake decorating equipment or moulds	48101800	Cookware and kitchen tools	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48102106	Cool containers	48102100	Storage and handling equipment and supplies	48100000	Institutional food services equipment	48000000	Service Industry Machinery and Equipment and Supplies
48111103	Snack or small package goods display machines	48111100	Piece and part vending machines	48110000	Vending machines	48000000	Service Industry Machinery and Equipment and Supplies
48111109	Shoe shining machine	48111100	Piece and part vending machines	48110000	Vending machines	48000000	Service Industry Machinery and Equipment and Supplies
48111301	Ticket dispensing machines	48111300	Service and ticket vending machines	48110000	Vending machines	48000000	Service Industry Machinery and Equipment and Supplies
48111401	Automatic teller machines ATMs	48111400	Currency vending machines	48110000	Vending machines	48000000	Service Industry Machinery and Equipment and Supplies
48111402	Bill to coin changers	48111400	Currency vending machines	48110000	Vending machines	48000000	Service Industry Machinery and Equipment and Supplies
48111404	Electronic funds transfer point of sale equipment	48111400	Currency vending machines	48110000	Vending machines	48000000	Service Industry Machinery and Equipment and Supplies
48121101	Poker or slot machines	48121100	Coin operated gambling machines	48120000	Gambling or wagering equipment	48000000	Service Industry Machinery and Equipment and Supplies
48121102	Lottery machine	48121100	Coin operated gambling machines	48120000	Gambling or wagering equipment	48000000	Service Industry Machinery and Equipment and Supplies
48121201	Roulette wheels	48121200	Gambling tables and games	48120000	Gambling or wagering equipment	48000000	Service Industry Machinery and Equipment and Supplies
48121202	Card tables	48121200	Gambling tables and games	48120000	Gambling or wagering equipment	48000000	Service Industry Machinery and Equipment and Supplies
48121301	Table gambling management systems	48121300	Gambling management and networked wagering systems	48120000	Gambling or wagering equipment	48000000	Service Industry Machinery and Equipment and Supplies
48121302	Networked wagering games	48121300	Gambling management and networked wagering systems	48120000	Gambling or wagering equipment	48000000	Service Industry Machinery and Equipment and Supplies
49121503	Tents	49121500	Camping and outdoor equipment	49120000	Camping and outdoor equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49121509	Camping or outdoor stoves	49121500	Camping and outdoor equipment	49120000	Camping and outdoor equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131501	Fishing rods	49131500	Fishing tackle	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131503	Fishing reels	49131500	Fishing tackle	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131504	Fishing lures	49131500	Fishing tackle	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131601	Animal calls	49131600	Hunting products	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131602	Sporting decoys	49131600	Hunting products	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131603	Sporting traps	49131600	Hunting products	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131604	Sporting shotguns	49131600	Hunting products	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131605	Sporting rifles	49131600	Hunting products	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49131607	Gun barrel	49131600	Hunting products	49130000	Fishing and hunting equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141501	Bouyancy compensators	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141502	Scuba tanks	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141503	Scuba regulators	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141504	Diving instruments or accessories	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141505	Masks or fins or snorkels	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141506	Wetsuits	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141507	Drysuits	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141508	Diving boot	49141500	Scuba and snorkeling gear	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141603	Water skis or accessories	49141600	Surf and swim equipment and accessories	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141605	Surfboards	49141600	Surf and swim equipment and accessories	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49141606	Swim goggles or swim fins	49141600	Surf and swim equipment and accessories	49140000	Watersports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49151502	Skis	49151500	Skiing and snowboarding equipment	49150000	Winter sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49151505	Snowboards	49151500	Skiing and snowboarding equipment	49150000	Winter sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49151602	Ice skates	49151600	Skating and ice hockey equipment	49150000	Winter sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49151603	Hockey sticks	49151600	Skating and ice hockey equipment	49150000	Winter sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161501	Football blocking sleds	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161502	Baseball gloves	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161503	Baseballs	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161504	Footballs	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161505	Soccer balls	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161506	Baseball bats	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161509	Softballs	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161510	Football tackling dummies	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161511	Lacrosse sticks	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161513	Field hockey sticks	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161518	Baseball batting aids	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161520	Softball bats	49161500	Field sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161602	Badminton rackets	49161600	Racquet and court sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161603	Basketballs	49161600	Racquet and court sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161604	Tennis balls	49161600	Racquet and court sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161607	Tennis racquets	49161600	Racquet and court sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161608	Volleyballs	49161600	Racquet and court sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161701	Javelins	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161703	Discus	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161704	Shotputs	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161705	Vaulting poles	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161706	Hurdles	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161707	Batons	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49161710	Throwing hammer	49161700	Track sports equipment	49160000	Field and court sports equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171501	Gymnastic bars or beams	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171502	Gymnastic ropes or rings or climbing accessories	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171503	Gymnastic vaulting equipment	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171504	Gymnastic trampolines	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171505	Balance equipment	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171506	Gymnastic pommel horse	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171508	Gymnastic vault springboard or beatboard	49171500	Gymnastics equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49171603	Boxing gloves	49171600	Boxing equipment	49170000	Gymnastics and boxing equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181502	Pool cues	49181500	Table games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181503	Shuffleboard	49181500	Table games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181504	Pinball games	49181500	Table games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181508	Table tennis paddles	49181500	Table games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181601	Archery targets	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181602	Archery bows	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181603	Archery arrows	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181605	Dart boards	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181606	Trapshooting equipment	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181608	Archery bow strings	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181609	Archery gloves	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49181610	Archery arm guards	49181600	Target games and equipment	49180000	Target and table games and equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201501	Treadmills	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201502	Stair climbers	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201503	Stationary bicycles	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201504	Rowing machines	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201512	Jump ropes	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201513	Exercise trampolines	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201514	Exercise balls	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201515	Step aerobic equipment	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201516	Cross trainers	49201500	Aerobic training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
